review	aspect	sentiment
Lukas Podolski reluctant to gamble Germany place with move to Arsenal : â¢ KÃ¶ln striker desperate to play at Euro ... http://t.co/e4eMkLRi	Lukas Podolski	0
A & S Seafood , Wholesale Distributor : Located in South Florida Phone : 305-688-0236 Email : alexisandsalomonseafoods@yahoo.com	A & S Seafood	0
I liked a @YouTube video from @BernardAARTS http://youtu.be/vqMewwgDof8?a DAVID JONES - FASHION STORES - BERNARD AARTS	DAVID JONES	1
Sleep is the best meditation ..... Dalai Lama	Dalai Lama	1
Senate Gridlock Explained in One Chart : http://t.co/71OfvykT	Senate	0
CDC : U.S . Death Rate Falls , Alzheimer's Hits Harder : Life expectancy for people ages 65 and older didn't get any ... http://t.co/hx9e1Eif	CDC	0
Sometimes by Bessie Jones , from #SoundHound http://t.co/ufnN7OiJ	Bessie Jones	0
"To stay racially-sensitive ... Math questions always start with ""Gopal , Ali , and Mary , each bought 10 rambutans ... """	"""Gopal"	0
BLUE or RED PILL ? Ron Paul to TSA : Stop Radiating Our Bodies and Fondling Our Children ! http://ow.ly/1a1Y1I	Ron Paul	1
Hm , 81 points for Kim Jong Il , not a bad pick .. Puts me on 3/20 for the year #about2croak	Kim Jong Il	0
EuroMillions Lottery Results for Tuesday 6 December 2011 : http://t.co/f6zxacO7 #euromillions #lotto #results	EuroMillions	0
@Xe05 Support our NUS student team . 90s video on championship to win $ 1 , 000 or trip to Singapore ( Deadline 17 May ) http://tiny.cc/ptj56	NUS	1
Was the New Apple iPad Made Ethically ? : Apple mania took over the interwebs on Wednesday morning as the compa ... http://t.co/bQkjtdDR	Apple	-1
Hi , I want to know , when my Pedobear will be ready . Please , respond . Thank you . Tanya .	Tanya	0
Online Web Messenger For GTalk , Yahoo , MSN And AOL In Single Window And Single Sing up ... only at http://www.juslol.com	GTalk	0
I liked a @YouTube video http://t.co/iOFSUc4C One Direction and JLS interview on The Xtra Factor	One Direction	1
http://t.co/mNzNxkM2 When will the Madoff segment from tonight be available on the website ?	Madoff	0
Healthy Medlen gets started on new season : I wanted to post a blog before I made my way to the Braves complex th ... http://t.co/v08p1szM	Healthy Medlen	0
HD fm - 104.2 FM Amman - Listen Online http://t.co/O1xMwuA	104.2 FM	0
The Future Sound of London - Environments 3 ( 2010 ) : http://bit.ly/bqZpSP	The Future Sound of London	0
""" @ lovevaleria : Haha RT @HeartCapricorn : what u need to worry about is Miami Heat winning game 2 female lol"	RT	1
CNH All Around Cleaning Biloxi , MS Coupon http://spag.es/cLtxWr #Biloxi Housecleaning #coupon	CNH	0
â @ piersmorgan : Aw , thanks @rioferdy5 - such a generous gift for my new daughter . Much appreciated . â and another from Vermaelen . Enjoy	piersmorgan	1
Congratulations to our Champ Roger #Federer on winning his 1st BNP Paribas Masters in Paris . \o/	Roger #Federer	1
"""The only place success comes before work is in the dictionary."" - Vince Lombardi . Plz RT #quote"	Vince Lombardi	0
Haiti : After the QuakeHow the UN is helping to protect and empower women http://t.co/qSfjuu6h	UN	0
In order to get twitter followers use this free tool : http://lip.tc/b01abb	twitter	0
""" @ iLikeGirlsDaily : WTF , I didn't even notice The Rock in this photo : http://t.co/lyQZc8rn - can you spot him ? """	The Rock	0
October 1st is the Release Date for Los Buitre Inc . MixTape Produced by DJ Twinz & DJ Loki Hosted By DJ K-Oz #shoutout	Los Buitre Inc .	0
Confessions of an Economic Hitman : John Perkins was economic hit man for an international consulting firm that w ... http://t.co/iTpIsEF0	John Perkins	-1
Supreme Court Battle Over Obamacare Begin s: http://t.co/rCGQpj6U -Newsmax	Supreme Court	0
bad day at Villa park today , need new signings , AW Services will be back at work tomorrow #goodnight	AW Services	0
@VetriMaaran Whether your next movie is with simbhu ?	@VetriMaaran	0
Very cool set of #vintage logo #designs @designstreamin , definitely worth checking out http://t.co/bwHiB90C	@designstreamin	1
Brand new Rudimental feat . John Newman track 'FEEL THE LOVE' . http://t.co/goeTy69q SUMMER ANTHEM . CHECK THIS OUT !	Rudimental	1
"{ I am about to lose this game , so let's start over. } ""It's time to move on."" ~ UC Davis Chancellor Linda Katehi"	UC Davis Chancellor Linda Katehi	0
I voted to send Dwyane Wade from Miami to the 2012 NBA All-Star Game . http://t.co/QoLVtgof	Dwyane Wade	1
Job opportunity : Sr . Software Engineer ( Mac ) -- Cool Gad at Mark/Space , Inc . - San Francisco Bay Area #jobs http://t.co/XG2psp5b	Mark/Space , Inc	1
Ex- @ Greenpeace leader , Dr . Patrick # Moore , supports #tar #sands and says they are ethical http://t.co/GGE3NDNA	Greenpeace	0
Eva Longoria playing cheerleader without the pom poms whilst watching her husbands team .	Eva Longoria	0
#Africa APR Women Volleyball Team Departs for Mauritius ... http://tinyurl.com/2g7a3bv	APR Women Volleyball Team	0
Hello Lakers Nation ! Question : Which East Coast team do you think would be the biggest threat to the Los Angeles ... http://fb.me/C9PyY1m1	Lakers	0
Baby Nelson has a show on 10/21/2011 at 09 : 00 PM @ Balancas Pyro ... in Kansas City , MO http://t.co/P6VYwSh0 & # 35 ; concert	Baby Nelson	0
I uploaded a @YouTube video http://t.co/ArPZN4ry Hanging out at Adam's birthday party	Adam's	1
On today's WCCO Home Improvement Show , Andy will discuss proper water management and explain how a $ 30 part could ... http://fb.me/TyDy3EyB	WCCO	0
Nigel Hetherington â Clinical Hypnotherapy Newcastle | Hypnotherapy Newcastle â http://t.co/Ldre742v	Nigel Hetherington	0
We've ( slightly belatedly ) made use of YouTube's improved design and functionality : http://t.co/KCAuNJuJ #engineering #cavotec	YouTube's	1
@ClaudeKelly Bought twice today . One physical copy and another on Itunes ! my favorite song is # Vanity . But I love them all !	@ClaudeKelly	1
Automate your social marketing on Twitter . Plan it , set it , and forget it . http://www.socialoomph.com/92987.html	Twitter	0
Want to win a $ 100 KINKI voucher ? Tag KINKI in your best NYE photos ( on facebook ) & garner the most 'likes' by the 11th of Jan to win !	KINKI	1
It's Here ! 'The Selina Ray Show' Encore Presentation : Pregnancy & am p; Unassisted Birth w/ Lorinda Rainwater http://t.co/mIwrz2lk	Selina Ray	0
Hospitals in Tehran are NOT safe ppl disappearing from them basijis there , take injured to embassies # iranelection # gr88 # Mousavi	Mousavi	0
@abdullah_omar Hopefully this will enable the state to develop in totality .	@abdullah_omar	0
Just completed a 10.61 km run with @runkeeper . Check it out ! http://t.co/Ld67tkmL #RunKeeper	@runkeeper	0
As Viadeo Shelves IPO , LinkedIn Set To Begin Trading On Thursday http://tcrn.ch/m9QQVO	Viadeo	0
@TheSulaf for several reasons , but the main reason is the way how the calculate your hours , and that we didn't benefit from their program yet !	@TheSulaf	-1
New s: Animation â Building a Formula 1 Car | Internet 9 Blog's http://bit.ly/dblp5M	Internet 9 Blog's	0
[ Education ] SingTel fined $ 40 , 000 for selling sex-themed mobile phone game s: SingTel has been slapped with a $ 40 ... http://bit.ly/pLJjVW	SingTel	-1
: O http://t.co/3sMkY3s 4you Beauty Board tests face creams and lotions neutrogena	neutrogena	0
Check out â The Change is Me â tab on Facebook featuring new blogs of our students , Jason and Tara , and lecturer Siva ! http://t.co/XyRb7dZ2	Facebook	0
Trendy Blue Tweed Coat s: I've already speculated that the Duchess of Cambridge's long blue tweed coat was going ... http://t.co/Q1YMWQSG	Duchess of Cambridge's	0
@ImZaheer common zaheer .. need to provide good consistent bowling performance from now .... all the best	zaheer	1
Manic Street Preachers â This Is Yesterday : http://www.last.fm/music/Manic+Street+Preachers http://bit.ly/bqSsQx	Manic Street Preachers	0
God is awesome , I trust him to have my back when I feel like I don't have direction	God	1
@JeanelyHunt Hi , it's Jeff . I get orders ready then we deliver the product . Nice to meet u	Jeff	0
Official RIM statement regarding NFC on new devices - If you've already read our BlackBerry Bold 9930 review ( if yo ... http://t.co/CbfduSh	RIM	0
The first collected donations are transferred by the Foundation to the support of the School Centre of the State Hermitage .	School Centre of the State Hermitage	0
Bankwest credits IT for flat operating expenses	Bankwest	0
New blog post : Cristiano Ronaldo - The best football player - tricks & am p; goal s: http://tinyurl.com/37k3fdk	Cristiano Ronaldo	1
I'm not sold on Obama's jobs plan but this section is definitely worth a read http://t.co/mTMZQv7X via @TIMEMoneyland	Obama's	-1
17th SAARC Summit to be held at Addu city in Maldives from November 10-11 http://t.co/dw3a48L7	SAARC	0
Father-in-Law of Missing Utah Mom Charged With Possession of Child Pornography : | AP AP This undated picture mad ... http://t.co/sE8Vubjx	AP AP	0
@KimKardashian thanx Kim u too ! Kourtney n Kim is on tonight in South Africa ! Cant wait to c u the episode where Shengo has to leave .	@KimKardashian	1
@surrusty that would have changed if I said yes to the movie ? You and your Bacardi coke . So predictable .	Bacardi	-1
"Optimism is the faith that leads to achievement . Nothing can be done without hope and confidence."" Helen Keller"	Helen Keller	0
Zac Brown Band returns to Irvine in April - http://t.co/YhwZbxln	Zac Brown Band	0
Ron Mueck installation at GOMA Brisbane : http://t.co/7O4iiEyB	Ron Mueck	0
Masonic rituals worship that chick on those Starbucks cups ... You know , the ones on EVERY corner . #smh	Masonic	-1
""" @ JohnCMaxwell : Two kinds of gratitude : The sudden kind we feel for what we take ; the larger kind we feel for what we give . -EA Robinson"" : - )"	JohnCMaxwell	1
CIA to operate drones over Yemen - The Washington Post http://t.co/UESmx3Z via @washingtonpost	CIA	0
New Forex Revolution - Â½ PIP Fixed Spread http://tinyurl.com/3xs7dd2	Forex	0
Amazon bought Woot.com I guess that explains their great deal on Kindles on it this morning http://bit.ly/bCIfzj	Amazon	1
LET Get FREE MORE TWITTER FOLLOWERS ! http://tinyurl.com/26k6m3l	TWITTER	0
"Midas instead of explaining about World bank report is now on the senate ""lawyering"" for thief justice @KakanTuring #CJontrial @ANCALERTS"	senate	0
"Congratulations Valor & Vengeance for being Nominated for Metal Song 2011 ""Over & Over"" By Hollywood Music In ... http://t.co/4xjXtOWP"	Hollywood Music	0
"Seiten Taisei's 2nd Music Video : ""Love's Flight Diary"" will release on Feb 22nd ... Directed by Shun , cinematographer by Ricotaro Minami"	Seiten Taisei's	0
@ExpatWomanDubai yes it did ! & lt ; 3	@ExpatWomanDubai	1
Never try anything new on race day - good advice ! Salt Lake City Arts & Entertainment - Get Out : Tips From Triathletes http://t.co/fgW5Zh1A	Salt Lake City Arts & Entertainment	1
Hadeh RT @pacificplace : Latest updates from @BlackBerryID : No QUEUEING of Blackberry 9790 tonight , ( cont ) http://t.co/slaNhfb8	Blackberry	0
"I posted 10 photos on Facebook in the album ""11 June 2011"" http://fb.me/P3wGEfPq"	Facebook	0
I favorited a YouTube video -- Love and Mortar - Considering whether to use bamboo furn ... http://youtu.be/4q2hBTQzjfU?a	YouTube	0
Back in the company of Jan Lundgren Trio this evening . This time at the Swedish ambassador's residence . A little bit of European melancholy .	Jan Lundgren	0
@developweb1 MindGenies.com is a global Internet-based services and solutions provider with proven experience and capability to results	MindGenies.com	1
"Pricele ss: â @ nachofiesta : BREAKING : Rudy Giuliani ""entirely rejects"" Alwaleed's offer of 10 extra characters per tweet . â"	Rudy Giuliani	0
Cowboys win ! The weekend is a good one now !	Cowboys	1
"prof in course outline . "" â A hero is a man who does what he can . The others do not do it . â â Romain Rolland ( Nobel laureate in literature ) """	Romain Rolland	0
I love Dropbox because very very easy http://db.tt/98jOC1x	Dropbox	1
Big Max Power ( BMP ) \ â s works . I like his portrait photographs . http://t.co/pKFU4hmz	Big Max Power	1
Hazel ( in super power Mandarin ): #SGelections #NSPRally Gan Kim Yong keeps insisting current CPF policies are good . They don't change .	Hazel	0
and now the National Environmental Protection Agency is going to Instal pollution reading machine was bought 300 , 000 $ from Austria	National Environmental Protection Agency	1
What's your ranking on Google ? Need help increasing it ? I'm offering FREE SEO services to my followers !! Contact me right away for info !	Google	0
OMG . McDonalds Has Wine on the Menu in South America http://t.co/ZcEQxbRH Plz RT	McDonalds	0
@NinjaaMonkey her name is holliday slater and she's horrible and she hates me cos I'm GAY and she loves shaun the sheeps retarded sister	holliday slater	-1
TeamWox Online Assistant : New Clients Support Tool for free promo -http://tinyurl.com/357ptbx	TeamWox	0
I posted a new photo to Facebook http://t.co/3CI5bshS	Facebook	0
@shondarhimes Just love new episode of GA . Have watched all seasons . Thanks Shonda for the best Show ever . From Russia with love ) ) )	Shonda	1
;) Knowing is not enough ; we must apply . Willing is not enough ; we must do . Johann Goethe	Johann Goethe	0
Many Aging #Veterans have been found Unaware of VA Pension Benefits http://t.co/7mUYAGzA	VA	0
Dwayne Bowe's Franchise Tag Is Non-Exclusive : by Joel Thorman on Mar 5 , 2012 4 : 40 PM CST This shouldn't be a sur ... http://t.co/fQKDMHmG	Dwayne Bowe's Franchise Tag	0
#BBC World News is fastest growing #news channel in #Asia http://t.co/W0VX9Es7	#BBC World News	0
"""By associating with wise people you will become wise yourself."" - Menander"	Menander	0
Karzai strongly condemned the assassination of Kandahar's hajj & auqaf director by unknown gunmen . http://t.co/Xpf8bzo	Karzai	1
can anyone paste me the link to a stable stream for the Manu vs Liverpool match ?	Manu	0
How Obama turned on a dime toward war http://thecable.foreignpolicy.com/posts/2011/03/18/how_obama_turned_on_a_dime_toward_war	Obama	0
@carrieanninaba Looked like you had fun WITH Reg & Kelly . Ya looked great as always .	Reg	1
"Starting in 15 mins - 7 Secret ""Create Revenue Now"" Biz Strategies Inspired by @tonyrobbins done by @EricLofholm - http://t.co/VpcHCRxU"	@tonyrobbins	0
revolution is for all people it must leading by poor and rich muslim an christ al kind of egyptian society im tunisian and proud go egypt	christ	0
Supreme Court throws out criminal conviction in animal cruelty case â WSLS.com http://bit.ly/c1B4h0	Supreme Court	0
BrightideaHQ : Open Innovation Success for GE â s Healthymagination : 500+ Real Ideas to Fight Cancer : General Elect ... http://t.co/LcR3JMtN	GE	1
MasterSwings Tuesday , April 27th ( source : Mr . Swing ) http://bit.ly/a29G0K	MasterSwings	0
So Cameron screws up the whole of Europe just to save his own job ...	Cameron	-1
gave a thumbs up to harsha's comment : they should not be released they should die in jail ............ http://t.co/C9YwMLTQ	harsha's	1
bbcworl d: A search is under way for a suspected stowaway seen jumping from a ship in Portsmouth Harbour . http://bit.ly/ http://bgl.me/gco	bbcworl d:	0
